scenario,arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
step_up,specreset,4,5031016,88848,,28571,,60370
step_up,specreset,4,5037240,103088,,32560,,60488
step_up,specreset,4,5042653,91212,46580,31048,,20465
step_up,specreset,4,5048017,103088,53280,29719,,20420
step_up,specreset,4,5054884,118752,,33567,,60510
step_up,specreset,4,5061227,128720,,37203,,62662
step_up,specreset,4,5068675,63216,50400,35106,,20431
step_up,specreset,4,5094167,51353,2504,33292,,20599
step_up,specreset,4,5099388,53482,6260,31677,,20374
step_up,specreset,4,5263337,51226,17528,20840,,20418
step_up,specreset,4,5269203,51224,17528,20786,,20415
step_up,specreset,4,5280146,51182,17528,20709,,20488
step_up,specreset,4,5286623,48334,17528,20674,,20433
step_up,specreset,4,5310003,46642,17528,20580,,20444
step_up,specreset,4,5332817,41698,17528,20608,,20731
step_up,specreset,4,5391677,46642,17528,20523,,20408
step_up,specreset,4,5396962,48641,18780,20506,,20388
step_up,specreset,4,5414611,49001,21284,20493,,20446
step_up,specreset,4,5420722,51812,21284,20486,,20440
step_up,specreset,4,5426482,54368,22536,20476,,20409
step_up,specreset,4,5432366,55587,22536,20457,,20326
step_up,specreset,4,5438651,56339,25040,20498,,20790
step_up,specreset,4,5449866,60302,25040,20460,,20357
step_up,specreset,4,5456619,61494,26292,20435,,20264
step_up,specreset,4,5461826,62920,27544,20425,,20355
step_up,specreset,4,5488799,71572,30048,20340,,20238
step_up,specreset,4,5506488,81460,62600,20298,,20223
step_up,specreset,4,5512700,101236,62600,20287,,20215
step_up,specreset,4,5518040,121012,75120,20281,,20242
step_up,specreset,4,5523137,142024,90144,20272,,20214
step_up,specreset,4,5528501,154384,122696,20278,,20326
step_up,specreset,4,5533865,171688,137720,20292,,20395
step_up,specreset,4,5539320,203824,140224,20281,,20211
step_up,specreset,4,5544586,242140,165264,20266,20165,20165
step_up,specreset,4,5549962,285400,190304,20261,,20233
step_up,specreset,4,5555282,318772,246644,20355,,21018
step_up,specreset,4,5560452,350908,286708,20432,,20971
step_up,specreset,4,5565308,405292,296724,20477,,20796
step_up,specreset,4,5570114,462148,348056,20570,,21222
step_up,specreset,4,5579712,520240,404396,21167,,23793
step_up,specreset,4,5589916,582040,458232,22359,,26888
step_up,specreset,4,5656973,543516,519580,38616,,46320
step_up,specreset,4,5662273,544752,480768,39600,,46493
step_up,specreset,4,5703337,467183,240384,43356,,40960
step_up,specreset,4,5956350,526511,234124,20311,,20367
step_up,specreset,4,5961309,549628,246644,20384,,20895
step_up,specreset,4,6002318,543610,311748,20474,,21160
step_up,specreset,4,6023152,546630,281700,21798,,24829
step_up,specreset,4,6054177,467183,236628,22898,,22240
step_up,specreset,4,6243439,527747,247896,20846,,20615
step_up,specreset,4,6248546,549628,246644,20847,,20856
step_up,specreset,4,6356365,467183,235376,23267,,22049
step_up,specreset,4,6371663,521567,239132,22648,,20737
step_up,specreset,4,6376738,549628,237880,22332,,20125
step_up,specreset,4,6449925,547730,271684,23121,,25536
step_up,specreset,4,6455027,546378,265424,23338,,24863
step_up,specreset,4,6475809,467183,235376,23218,,22197
step_up,specreset,4,6688813,527747,240384,20315,,20426
step_up,specreset,4,6728116,255408,,20315,,
step_up,specreset,4,6728470,553703,231620,25007,,57851
step_up,specreset,4,6730293,652583,221604,28280,,51195
step_up,specreset,4,6748541,537635,527092,29776,,20417
step_up,specreset,4,6753781,596963,478264,29093,,24312
step_up,specreset,4,6759109,596372,532100,28930,,27790
step_up,specreset,4,6764288,596404,534604,29189,,31005
step_up,specreset,4,6774548,596436,537108,30777,,37517
step_up,specreset,4,6805489,596963,534604,38209,,46271
step_up,specreset,4,6831410,580986,534604,42178,,46363
step_up,specreset,4,6846666,581136,444460,43523,,46206
step_up,specreset,4,6882751,476761,221604,43723,,37605
step_up,specreset,4,6945756,537325,239132,25976,,20241
step_up,specreset,4,6950856,560896,237880,25248,,20153
step_up,specreset,4,7048956,476761,239132,23383,,22431
step_up,specreset,4,7126441,537325,240384,20691,,20365
step_up,specreset,4,7131381,559304,244140,20672,,20546
step_up,specreset,4,7152203,560896,242888,20548,,20494
step_up,specreset,4,7177558,546944,313000,20513,,21125
step_up,specreset,4,7213647,546396,261668,22920,,24527
step_up,specreset,4,7229166,476761,239132,22983,,22436
step_up,specreset,4,7363520,534853,240384,20277,,20256
step_up,specreset,4,7368601,545868,237880,20259,,20138
step_up,specreset,4,7383963,560896,239132,20225,,20242
step_up,specreset,4,7410108,544632,314252,20376,,21232
step_up,specreset,4,7420308,545868,299228,20936,,23218
step_up,specreset,4,7441089,546550,270432,22726,,25439
step_up,specreset,4,7461884,476761,240384,23040,,22571
step_up,specreset,4,7528710,537325,239132,20798,,20113
step_up,specreset,4,7534416,546550,247896,20801,,20828
step_up,specreset,4,7549424,560896,242888,20718,,20416
step_up,specreset,4,7570320,546550,306740,20702,,20723
step_up,specreset,4,7601478,544914,262920,22541,,24656
step_up,specreset,4,7617020,476761,240384,22768,,22609
step_up,specreset,5,2112,15360,1998,,,
step_up,specreset,5,63598,16871,1879,61486,61486,61486
step_up,specreset,5,64203,18718,2504,61561,,62091
step_up,specreset,5,124687,21190,10080,61466,60805,60805
step_up,specreset,5,141320,24038,10080,61347,60515,60515
step_up,specreset,5,158251,26886,10080,61244,,60524
step_up,specreset,5,175482,29734,11520,61152,60508,60508
step_up,specreset,5,252063,32582,27360,60805,,60504
step_up,specreset,5,256876,35430,30240,60780,,60612
step_up,specreset,5,262421,38278,30240,60737,,60438
step_up,specreset,5,268134,41126,31680,60698,,60428
step_up,specreset,5,274484,43974,34560,60661,60405,60405
step_up,specreset,5,280266,46822,37440,60629,,60411
step_up,specreset,5,285801,49670,40320,60608,,60466
step_up,specreset,5,291181,52518,43200,60585,,60426
step_up,specreset,5,296982,55366,47520,60586,,60595
step_up,specreset,5,301721,58214,48960,60570,,60461
step_up,specreset,5,312609,62486,54720,60559,,60486
step_up,specreset,5,317300,65334,59040,60564,,60606
step_up,specreset,5,322850,68182,63360,60517,,60370
step_up,specreset,5,326613,71030,66240,60500,,60381
step_up,specreset,5,329961,73878,67680,60487,,60399
step_up,specreset,5,336430,76726,72000,60447,,60365
step_up,specreset,5,340030,79574,74880,60437,,60370
step_up,specreset,5,342512,82422,76320,60432,,60404
step_up,specreset,5,345321,85270,77760,60424,,60375
step_up,specreset,5,348110,88118,80640,60417,,60370
step_up,specreset,5,350787,90966,82080,60408,,60349
step_up,specreset,5,353290,93814,84960,60403,,60370
step_up,specreset,5,355796,96662,86400,60396,,60353
step_up,specreset,5,358644,99510,89280,60402,,60451
step_up,specreset,5,360885,102358,92160,60395,,60348
step_up,specreset,5,363321,105206,93600,60388,,60345
step_up,specreset,5,365696,108054,96480,60375,,60290
step_up,specreset,5,367447,110902,97920,60379,,60411
step_up,specreset,5,373001,115174,106560,60376,,60358
step_up,specreset,5,375420,118022,109440,60370,,60331
step_up,specreset,5,377741,120870,112320,60364,,60323
step_up,specreset,5,378166,122294,112320,60348,60239,60239
step_up,specreset,5,380817,125142,116640,60337,,60262
step_up,specreset,5,382452,127990,118080,60320,60206,60206
step_up,specreset,5,384546,130838,120960,60307,,60222
step_up,specreset,5,386455,133686,123840,60297,,60234
step_up,specreset,5,388320,136534,126720,60279,60160,60160
step_up,specreset,5,390325,139382,129600,60269,,60201
step_up,specreset,5,392692,142230,133920,60257,,60178
step_up,specreset,5,394547,145078,136800,60252,,60222
step_up,specreset,5,396201,147926,139680,60242,,60179
step_up,specreset,5,398252,150774,144000,60262,,60407
step_up,specreset,5,399421,153622,144000,60250,,60172
step_up,specreset,5,401535,156470,148320,60245,,60210
step_up,specreset,5,402855,159318,149760,60238,,60190
step_up,specreset,5,406062,162166,155520,60220,,
step_up,specreset,5,407674,165014,158400,60213,,60170
step_up,specreset,5,409697,167862,162720,60217,,60248
step_up,specreset,5,411020,170710,165600,60213,,60189
step_up,specreset,5,417952,183526,158400,60240,,60430
step_up,specreset,5,423557,196342,169920,60233,,60189
step_up,specreset,5,430597,212006,181440,60243,,60315
step_up,specreset,5,437267,227670,197280,60272,,60480
step_up,specreset,5,443794,243334,213120,60383,,61162
step_up,specreset,5,450855,260422,226080,60629,,62355
step_up,specreset,5,458510,278934,241920,61041,,63927
step_up,specreset,5,466832,298870,259200,61670,,66073
step_up,specreset,5,484123,320230,277920,63676,,71676
step_up,specreset,5,661687,319098,296695,110692,,126473
step_up,specreset,5,796438,261982,133920,120675,,112436
step_up,specreset,5,1011097,286190,144000,65626,,60301
step_up,specreset,5,1021617,308215,141120,64964,,60336
step_up,specreset,5,1546391,261982,145440,71202,,68321
step_up,specreset,5,1678253,286190,141120,66462,,60470
step_up,specreset,5,1689040,308215,142560,65704,,60405
step_up,specreset,5,2477053,261982,145440,72667,,67032
step_up,specreset,5,2584296,287614,142560,64284,,60471
step_up,specreset,5,2595285,308215,144000,63789,,60327
step_up,specreset,5,2874880,261982,142560,69231,,67257
step_up,specreset,5,2970024,287614,142560,63598,,60300
step_up,specreset,5,2981144,308215,142560,63193,,60364
step_up,specreset,5,3264293,261982,145440,70047,,67363
step_up,specreset,5,4998058,57575,51840,20422,20422,20422
step_up,specreset,5,5008509,83732,,25452,,60664
step_up,specreset,5,5018795,63608,30488,24809,20315,20315
step_up,specreset,5,5024199,77096,37624,24684,,23811
step_up,specreset,5,5030244,91336,,29175,,60616
step_up,specreset,5,5035740,104152,,33111,,60665
step_up,specreset,5,5041762,94748,46580,31506,20273,20273
step_up,specreset,5,5047326,109472,54720,30107,,20315
step_up,specreset,5,5054054,125136,,33903,,60475
step_up,specreset,5,5060258,61776,48960,32204,,20315
step_up,specreset,5,5066376,61132,46892,30730,,20419
step_up,specreset,5,5073150,61260,58412,29466,,20618
step_up,specreset,5,5086940,41082,14400,28329,,20372
step_up,specreset,5,5094044,50874,8764,27360,,20578
step_up,specreset,5,5259238,57994,23040,20718,,20459
step_up,specreset,5,5265503,59852,23040,20675,,20379
step_up,specreset,5,5343365,74092,34560,20566,,21030
step_up,specreset,5,5348881,84060,50400,20531,,20291
step_up,specreset,5,5368843,106844,61920,20495,,20397
step_up,specreset,5,5374280,131052,74880,20487,,20435
step_up,specreset,5,5379436,153836,92160,20465,,20313
step_up,specreset,5,5384857,168076,131040,20443,,20289
step_up,specreset,5,5394843,207948,128160,20427,,20322
step_up,specreset,5,5400013,249244,149760,20397,20189,20189
step_up,specreset,5,5405319,300508,164160,20380,,20265
step_up,specreset,5,5410850,334684,227520,20645,,22501
step_up,specreset,5,5421293,393068,276480,20728,,21316
step_up,specreset,5,5431577,454300,331200,21160,,23246
step_up,specreset,5,5441915,516956,391680,22219,,26375
step_up,specreset,5,5447157,578188,455040,22547,,24846
step_up,specreset,5,5525258,549972,515520,39888,,46049
step_up,specreset,5,5530678,551396,485280,40679,,46221
step_up,specreset,5,5535854,551716,455040,41358,,46117
step_up,specreset,5,5540968,551800,423360,41935,,45976
step_up,specreset,5,5551179,554972,358560,42836,,45618
step_up,specreset,5,5572078,482256,236160,43367,,39908
step_up,specreset,5,5780601,544912,244800,20928,,20634
step_up,specreset,5,5785817,560668,243360,20876,,20515
step_up,specreset,5,5801571,567360,247680,20886,,20850
step_up,specreset,5,5822410,560668,311040,20805,,20940
step_up,specreset,5,5853830,554766,267840,22717,,25141
step_up,specreset,5,5880629,482256,236160,23242,,22545
step_up,specreset,5,6052435,543488,237600,20263,,20200
step_up,specreset,5,6058011,549592,239040,20316,,20689
step_up,specreset,5,6073042,567360,236160,20267,,20163
step_up,specreset,5,6098748,549592,311040,20409,,21109
step_up,specreset,5,6103850,554872,302400,20612,,22040
step_up,specreset,5,6129835,555074,264960,22578,,24887
step_up,specreset,5,6145310,482256,243360,22865,,22801
step_up,specreset,5,6207363,544912,239040,20886,,20157
step_up,specreset,5,6212652,550802,240480,20802,,20215
step_up,specreset,5,6233212,567360,241920,20707,,20468
step_up,specreset,5,6259010,550802,315360,20624,,21238
step_up,specreset,5,6331716,567360,246240,22453,,20765
step_up,specreset,5,6357880,551076,316800,21614,,21445
step_up,specreset,5,6414729,482256,237600,23402,,22177
step_up,specreset,5,6518545,544912,240480,20655,,20408
step_up,specreset,5,6523697,551076,250560,20710,,21096
step_up,specreset,5,6589237,567360,305280,27140,,69567
step_up,specreset,5,6611969,279112,329760,34315,,22203
step_up,specreset,5,6622275,195378,217440,31822,,24111
step_down,naive,1,4081,15360,1998,,,
step_down,naive,1,25881,16871,1879,21800,21800,21800
step_down,naive,1,27181,18718,2504,21962,,23100
step_down,naive,1,46834,21190,7200,21811,20755,20755
step_down,naive,1,54704,24038,10080,21659,20595,20595
step_down,naive,1,61512,26886,10080,21525,20592,20592
step_down,naive,1,67343,29734,11520,21392,20467,20467
step_down,naive,1,91790,32582,27360,20870,,20449
step_down,naive,1,93823,35430,30240,20815,,20430
step_down,naive,1,96430,38278,31680,20772,,20473
step_down,naive,1,98080,41126,34560,20706,20247,20247
step_down,naive,1,100640,43974,37440,20655,,20300
step_down,naive,1,102224,46822,38880,20605,,20259
step_down,naive,1,104812,49670,43200,20571,,20336
step_down,naive,1,106476,52518,46080,20543,,20351
step_down,naive,1,108309,55366,48960,20520,,20365
step_down,naive,1,109717,58214,51840,20491,,20292
step_down,naive,1,112414,62486,54720,20498,,20554
step_down,naive,1,113606,65334,59040,20466,,20249
step_down,naive,1,117180,69606,61920,20631,,21793
step_down,naive,1,117332,72454,61920,20633,,20654
step_down,naive,1,119399,75302,66240,20557,,20310
step_down,naive,1,120476,78150,69120,20525,,20302
step_down,naive,1,122506,82422,74880,20519,,20484
step_down,naive,1,123400,85270,76320,20490,,20291
step_down,naive,1,124297,88118,77760,20478,,20400
step_down,naive,1,125278,90966,80640,20465,,20380
step_down,naive,1,126069,93814,82080,20440,,20266
step_down,naive,1,126980,96662,84960,20417,,20260
step_down,naive,1,127916,99510,87840,20399,,20279
step_down,naive,1,128701,102358,90720,20381,,20258
step_down,naive,1,129597,105206,93600,20374,,20329
step_down,naive,1,130265,108054,95040,20357,20243,20243
step_down,naive,1,131044,110902,97920,20343,,20247
step_down,naive,1,131845,113750,100800,20332,,20257
step_down,naive,1,132918,118022,103680,20326,,20291
step_down,naive,1,133729,120870,108000,20329,,20354
step_down,naive,1,134435,123718,109440,20331,,20347
step_down,naive,1,135086,126566,112320,20323,,20274
step_down,naive,1,138040,129414,123840,20370,,20474
step_down,naive,1,138584,132262,126720,20368,,20358
step_down,naive,1,139239,135110,129600,20368,,20369
step_down,naive,1,139706,137958,132480,20353,,20251
step_down,naive,1,140390,140806,135360,20348,,20315
step_down,naive,1,141470,145078,136800,20367,,20507
step_down,naive,1,141838,147926,142560,20354,,20266
step_down,naive,1,143122,150774,145440,20362,,20404
step_down,naive,1,143522,153622,148320,20347,,20247
step_down,naive,1,144227,156470,151200,20353,,20399
step_down,naive,1,144800,159318,154080,20362,,20427
step_down,naive,1,145177,162166,156960,20354,,20302
step_down,naive,1,145839,165014,159840,20358,,20390
step_down,naive,1,146232,167862,162720,20353,,20325
step_down,naive,1,148370,180678,155520,20356,,20380
step_down,naive,1,150190,193494,168480,20345,,20269
step_down,naive,1,152338,207734,180000,20347,,20366
step_down,naive,1,154410,223398,192960,20343,,20320
step_down,naive,1,156380,239062,208800,20344,,20352
step_down,naive,1,158997,254726,224640,20402,,20811
step_down,naive,1,160370,271814,237600,20391,,20320
step_down,naive,1,162816,290326,253440,20434,,20735
step_down,naive,1,164834,310262,270720,20447,,20540
step_down,naive,1,166775,331622,289440,20454,,20506
step_down,naive,1,170795,354406,309600,20595,,21584
step_down,naive,1,172930,378614,331200,20750,,21835
step_down,naive,1,177808,409942,347040,21059,,22552
step_down,naive,1,180263,441270,378720,21291,,22922
step_down,naive,1,183011,472598,410400,21591,,23691
step_down,naive,1,192522,515318,430615,22949,,26960
step_down,naive,1,199840,560886,469495,24213,,28259
step_down,naive,1,254673,544250,504000,37131,,45864
step_down,naive,1,268768,546138,417600,39258,,42514
step_down,naive,1,273635,546778,388800,39644,,42352
step_down,naive,1,278251,547112,358560,40028,,42716
step_down,naive,1,289251,551384,299520,40877,,44165
step_down,naive,1,299252,471286,236160,41103,,40104
step_down,naive,1,399946,532518,256320,23332,,21651
step_down,naive,1,405018,554455,256320,23123,,21663
step_down,naive,1,500181,471286,243360,23526,,22714
step_down,naive,1,588261,532518,247680,21302,,20894
step_down,naive,1,593245,554455,244800,21219,,20641
step_down,naive,1,696382,471286,241920,23444,,22524
step_down,naive,1,862323,531094,243360,20537,,20509
step_down,naive,1,867382,554455,241920,20514,,20360
step_down,naive,1,1157633,471286,239040,23478,,22318
step_down,naive,1,1329545,533942,243360,20411,,20504
step_down,naive,1,1334723,552946,243360,20400,,20330
step_down,naive,1,1350040,554455,241920,20346,,20284
step_down,naive,1,1376059,552946,315360,20407,,21217
step_down,naive,1,1407363,551842,273600,22726,,25404
step_down,naive,1,1424328,554455,249120,23336,,23153
step_down,naive,1,1429599,471286,243360,23269,,22806
step_down,naive,1,3544712,532518,240480,20135,,20148
step_down,naive,1,3549808,549316,240480,20145,,20219
step_down,naive,1,3565275,554455,240480,20155,,20172
step_down,naive,1,3591035,549316,315360,20287,,21110
step_down,naive,1,3627260,548442,263520,22870,,24599
step_down,naive,1,3642939,471286,240480,22954,,22547
step_down,naive,1,4995648,280336,239040,20193,,20181
step_down,naive,1,5006338,246352,215556,20240,,20327
step_down,naive,1,8103216,307584,160904,401815,,3070842
step_down,naive,1,8103316,328944,139304,734822,,3065874
step_down,naive,1,8103346,331416,136800,1025904,,3063478
step_down,naive,1,8103362,138052,,1025904,,
step_down,naive,1,8164219,242181,1252,905271,,60841
step_down,naive,1,8169597,243417,87640,799733,,60971
step_down,naive,1,8231477,259485,227864,708104,,66702
step_down,naive,1,8236780,271845,247896,628449,,70871
step_down,naive,1,8241966,284205,260416,559296,,75227
step_down,naive,1,8247212,296565,272936,499341,,79658
step_down,naive,1,8252433,310161,282952,447455,,84257
step_down,naive,1,8258087,322521,297976,402606,,88667
step_down,naive,1,8263423,336117,309244,363993,,93707
step_down,naive,1,8268952,348477,324268,330806,,98497
step_down,naive,1,8274154,360837,336788,302362,,103255
step_down,naive,1,8279779,374433,348056,278135,,108548
step_down,naive,1,8284970,386793,363080,257530,,113296
step_down,naive,1,8290195,399153,374348,240111,,118182
step_down,naive,1,8295874,412749,385616,225528,,123449
step_down,naive,1,8301078,426345,399388,213407,,128566
step_down,naive,1,8306715,438705,414412,203421,,133525
step_down,naive,1,8311866,451065,426932,195271,,138225
step_down,naive,1,8317008,463425,439452,188740,,143024
step_down,naive,1,8322218,475785,451972,183633,,147888
step_down,naive,1,8327423,488145,464492,172606,,95424
step_down,naive,1,8332538,500505,475760,163597,,100539
step_down,naive,1,8337744,512865,488280,156376,,105833
step_down,naive,1,8342885,525225,500800,150037,,105669
step_down,naive,1,8348096,537585,513320,145152,,110960
step_down,naive,1,8353350,548442,525840,140922,,111313
step_down,naive,1,9430019,547018,537108,225412,,226189
step_down,naive,1,9876185,500430,534604,222317,,222714
step_down,naive,1,9987090,506610,478264,226450,,254732
step_down,naive,1,9988247,565938,406900,226123,,223838
step_down,naive,1,12194965,502902,553384,235149,,235643
step_down,naive,1,13166543,481018,490784,205089,,204910
step_down,naive,1,13823058,505738,456980,196750,,196405
step_down,naive,1,13833384,530458,480768,196695,,196310
step_down,naive,1,13843742,555178,505808,196634,,196211
step_down,naive,1,13854332,565904,530848,196564,,196081
step_down,naive,1,23939263,567222,542116,233005,,233913
step_down,naive,1,25241410,482138,543368,225464,,227510
step_down,naive,1,25945458,506858,445712,191609,188589,188589
step_down,naive,1,25955842,531578,444460,191207,188398,188398
step_down,naive,1,25966479,553826,443208,190967,,189287
step_down,naive,1,25976731,567222,441956,190723,,189020
step_down,naive,1,27328490,482138,429436,214157,,204743
step_down,naive,1,27381652,509330,424428,206975,,196542
step_down,naive,1,27392143,534050,424428,205484,,195050
step_down,naive,1,27402996,560006,423176,203980,,193453
step_down,naive,1,27413887,567222,421924,202470,,191903
step_down,naive,2,2719,15360,1998,,,
step_down,naive,2,23850,16871,1879,21131,21131,21131
step_down,naive,2,25043,18718,2504,21280,,22324
step_down,naive,2,44765,21190,7200,21207,20700,20700
step_down,naive,2,51434,24038,10080,21104,20387,20387
step_down,naive,2,58878,26886,11520,21068,,20816
step_down,naive,2,65298,29734,11520,20990,,20444
step_down,naive,2,86273,32582,27360,20734,,20684
step_down,naive,2,88502,35430,27360,20688,,20369
step_down,naive,2,93388,38278,31680,20605,,20339
step_down,naive,2,95694,41126,34560,20587,,20464
step_down,naive,2,97121,43974,34560,20548,20277,20277
step_down,naive,2,99221,46822,38880,20507,20221,20221
step_down,naive,2,101673,49670,44640,20475,,20252
step_down,naive,2,103183,52518,46080,20442,20215,20215
step_down,naive,2,106487,56790,48960,20446,,20479
step_down,naive,2,108254,59638,54720,20420,,20245
step_down,naive,2,109178,62486,56160,20393,20204,20204
step_down,naive,2,110633,65334,59040,20372,,20226
step_down,naive,2,112508,68182,63360,20354,,20235
step_down,naive,2,113643,71030,64800,20338,,20227
step_down,naive,2,115914,73878,69120,20305,20191,20191
step_down,naive,2,117723,78150,70560,20332,,20528
step_down,naive,2,119859,80998,76320,20489,,21592
step_down,naive,2,119897,83846,73440,20504,,20616
step_down,naive,2,120395,86694,77760,20465,,20192
step_down,naive,2,122513,92390,82080,20460,,20432
step_down,naive,2,123410,95238,86400,20443,,20326
step_down,naive,2,124228,98086,87840,20423,,20283
step_down,naive,2,125010,100934,90720,20394,,20196
step_down,naive,2,126833,105206,97920,20382,,20304
step_down,naive,2,127835,109478,100800,20369,,20281
step_down,naive,2,128573,112326,102240,20351,,20232
step_down,naive,2,129348,115174,105120,20334,,20220
step_down,naive,2,130092,118022,108000,20318,,20207
step_down,naive,2,130802,120870,110880,20304,,20209
step_down,naive,2,131492,123718,113760,20291,,20200
step_down,naive,2,132202,126566,116640,20279,,20196
step_down,naive,2,132918,129414,119520,20269,,20206
step_down,naive,2,133850,132262,123840,20289,,20433
step_down,naive,2,134292,135110,125280,20277,,20194
step_down,naive,2,134931,137958,128160,20268,,20208
step_down,naive,2,135619,140806,131040,20263,,20234
step_down,naive,2,136218,143654,133920,20258,,20223
step_down,naive,2,136817,146502,136800,20253,,20218
step_down,naive,2,138655,150774,142560,20314,,20743
step_down,naive,2,138745,153622,139680,20332,,20458
step_down,naive,2,138993,156470,145440,20330,,20322
step_down,naive,2,140680,160742,152640,20353,,20353
step_down,naive,2,141036,163590,158400,20335,,20209
step_down,naive,2,141556,166438,161280,20318,,20206
step_down,naive,2,142098,169286,164160,20304,,20213
step_down,naive,2,142797,172134,167040,20290,,20199
step_down,naive,2,146160,184950,159840,20459,,21643
step_down,naive,2,150476,207734,162720,20710,,22468
step_down,naive,2,154453,221974,171360,21184,,24503
step_down,naive,2,155864,244758,177120,21412,,23011
step_down,naive,2,157152,260422,180000,21543,,22464
step_down,naive,2,158713,278934,185760,21600,,22003
step_down,naive,2,160571,300294,192960,21592,,21543
step_down,naive,2,162205,320230,204480,21550,,21260
step_down,naive,2,164119,341590,218880,21496,,21120
step_down,naive,2,169473,348710,332640,21715,,23255
step_down,naive,2,172649,374342,324000,21763,,22103
step_down,naive,2,185026,411366,336960,22203,,23951
step_down,naive,2,195817,454086,368640,23808,,28525
step_down,naive,2,203614,501078,407520,25335,,30412
step_down,naive,2,207360,546646,455040,26002,,30671
step_down,naive,2,242810,606454,486720,31210,,38336
step_down,naive,2,251755,547824,551520,33628,,43161
step_down,naive,2,261452,550672,466560,36398,,45802
step_down,naive,2,279834,553980,352800,38960,,42065
step_down,naive,2,284730,557716,321120,39323,,41867
step_down,naive,2,300181,492048,228960,40733,,38651
step_down,naive,2,437361,578880,262080,22640,,23176
step_down,naive,2,546704,492048,243360,24448,,22853
step_down,naive,2,686546,553280,237600,20262,,20098
step_down,naive,2,691776,578880,239040,20240,,20087
step_down,naive,2,733213,546770,313920,20296,,21173
step_down,naive,2,754073,547336,283680,21700,,24969
step_down,naive,2,759313,545912,276480,22219,,25859
step_down,naive,2,775035,548760,266400,22944,,23847
step_down,naive,2,790845,578880,262080,22815,,22298
step_down,naive,2,811490,548760,321120,22422,,21803
step_down,naive,2,832277,549354,289440,23113,,25388
step_down,naive,2,868394,492048,239040,23664,,22327
step_down,naive,2,878677,549354,236160,23122,,20955
step_down,naive,2,900255,578880,240480,21937,,20157
step_down,naive,2,920675,555050,354240,22004,,24702
step_down,naive,2,925581,578880,305280,22002,,21990
step_down,naive,2,946317,492048,266400,22713,,24882
step_down,naive,2,1113081,553280,430560,34099,,36209
step_down,naive,2,1118135,578880,447840,34338,,36014
step_down,naive,2,1559031,492048,241920,25969,,22524
step_down,naive,2,1621123,548286,241920,21528,,20352
step_down,naive,2,1641775,578880,241920,20992,,20196
step_down,naive,2,1667674,548286,318240,20830,,21356
step_down,naive,2,1703647,547752,269280,23278,,25048
step_down,naive,2,1734275,578880,254880,22852,,21418
step_down,naive,2,1754774,547752,311040,22168,,21107
step_down,naive,2,1790842,548442,259200,23398,,24205
step_down,naive,2,1806274,492048,237600,23211,,22196
step_down,naive,2,1965805,548442,241920,20257,,20260
step_down,naive,2,1986564,578880,240480,20226,,20239
step_down,naive,2,2012295,547018,315360,20309,,21137
step_down,naive,2,2030667,548442,328320,21680,,27245
step_down,naive,2,2035700,578880,285120,22192,,25776
step_down,naive,2,2067001,492048,241920,23172,,22542
step_down,naive,2,2154222,553280,241920,20657,,20375
step_down,naive,2,2159446,578880,241920,20612,,20299
step_down,naive,2,2253000,553364,243360,23059,,22549
step_down,naive,2,2258308,492048,234720,22915,,21910
step_down,naive,2,2341421,553280,270720,22964,,22654
step_down,naive,2,2346477,553364,269280,22915,,22573
step_down,naive,2,2367351,578880,267840,22664,,22155
step_down,naive,2,2387804,553364,322560,22416,,21907
step_down,naive,2,2393039,554072,313920,22445,,22650
step_down,naive,2,2449606,492048,237600,23694,,22168
step_down,naive,2,4998567,290336,241920,20327,,20174
step_down,naive,2,5003797,288912,228828,20328,,20338
step_down,naive,2,5019415,242752,228140,20311,,20238
step_down,naive,2,5025313,300252,185760,20417,,21163
step_down,naive,2,5030416,361484,195840,20474,,20876
step_down,naive,2,5035486,421292,195840,20510,,20769
step_down,naive,2,5040661,482524,190012,20513,,20541
step_down,naive,2,5045818,489644,244732,20504,,20448
step_down,naive,2,8094051,550876,238972,400938,,3063980
step_down,naive,2,8094149,578880,177052,733181,,3058883
step_down,naive,2,8094428,119332,,1693647,,
step_down,naive,2,8155206,463536,1252,1489537,,60770
step_down,naive,2,8160430,464772,86388,1310950,,60842
step_down,naive,2,8221305,479604,450720,1155250,,65354
step_down,naive,2,8226718,491964,468248,1019594,,70003
step_down,naive,2,8231887,504324,479516,901422,,74222
step_down,naive,2,8237047,516684,492036,798575,,78647
step_down,naive,2,8242293,529044,504556,709124,,82968
step_down,naive,2,8247399,541404,517076,631388,,87239
step_down,naive,2,8252797,555000,528344,563994,,92236
step_down,naive,2,8279497,548376,543368,342069,,116716
step_down,naive,2,8860095,546952,537108,223040,,222075
step_down,naive,2,9985632,500552,534604,224026,,224334
step_down,naive,2,10643329,501788,484524,203422,,205207
step_down,naive,2,10682958,503024,484524,203883,,203926
step_down,naive,2,12676803,501788,490784,206427,,206378
step_down,naive,2,13136171,505496,482020,209392,,242476
step_down,naive,2,13138073,572240,410656,209044,,206613
step_down,naive,2,13158974,492048,479516,206850,,203882
step_down,naive,2,13592573,516768,468248,202744,,202511
step_down,naive,2,13602914,541488,492036,202710,,202478
step_down,naive,2,13613259,566208,517076,202671,,202401
step_down,naive,2,13623614,578880,542116,202647,,202480
step_down,naive,2,16511870,492048,435696,215092,,208714
