arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
quicgo,4,1016528.7849999999,,216988,,,
quicgo,4,1016537.241,,218056,,,
quicgo,4,1017459.038,,215324,89649,,89718
quicgo,4,1017477.281,,216733,,,
quicgo,4,1017480.794,,218142,,,
quicgo,4,1018663.114,,215410,89654,,89691
quicgo,4,1018684.109,,216819,,,
quicgo,4,1018687.591,,218228,,,
quicgo,4,1019755.152,,215496,89678,,89848
quicgo,4,1019778.589,,216905,,,
quicgo,4,1019784.913,,218314,,,
quicgo,4,1020758.566,,215582,89680,,89701
quicgo,4,1020772.576,,216991,,,
quicgo,4,1020775.628,,218400,,,
quicgo,4,1021927.128,,215668,89642,,89383
quicgo,4,1021980.4249999999,,217077,,,
quicgo,4,1021989.491,,218486,,,
quicgo,4,1023237.8589999999,,215754,89634,,89579
quicgo,4,1023268.27,,217163,,,
quicgo,4,1023277.2559999999,,218572,,,
quicgo,4,1024031.907,,216486,89616,,89491
quicgo,4,1024054.993,,217895,,,
quicgo,4,1024059.7259999999,,219304,,,
quicgo,4,1025289.0199999999,,216572,89619,,89641
quicgo,4,1025317.1199999999,,217981,,,
quicgo,4,1025350.813,,219390,,,
quicgo,4,1026245.982,,216658,89598,,89454
quicgo,4,1026266.0760000001,,218067,,,
quicgo,4,1027402.1150000001,,215335,89594,,89569
quicgo,4,1027417.015,,216744,,,
quicgo,4,1027420.848,,218153,,,
quicgo,4,1028401.02,,215421,89542,,89180
quicgo,4,1028413.7590000001,,216830,,,
quicgo,4,1028417.572,,218239,,,
quicgo,4,1029781.8369999999,,215507,89541,,89535
quicgo,4,1029840.5519999999,,216916,,,
quicgo,4,1029852.4700000001,,218325,,,
quicgo,4,1030830.9879999999,,215593,89470,,88973
quicgo,4,1030901.418,,216650,,,
quicgo,4,1030915.498,,218059,,,
quicgo,4,1032785.862,,213961,89522,,89890
quicgo,4,1032848.786,,215370,,,
quicgo,4,1032855.06,,216779,,,
quicgo,4,1032860.204,,218188,,,
quicgo,4,1033589.101,,215456,89550,,89748
quicgo,4,1033613.0780000001,,216865,,,
quicgo,4,1033619.162,,218274,,,
quicgo,4,1034638.4789999999,,215542,89558,,89614
quicgo,4,1034654.26,,216951,,,
quicgo,4,1034657.412,,218360,,,
quicgo,4,1035824.6919999999,,215628,89556,,89544
quicgo,4,1035841.9839999999,,217037,,,
quicgo,4,1035846.0070000001,,218446,,,
quicgo,4,1037055.437,,215714,89557,,89571
quicgo,4,1037080.995,,217123,,,
quicgo,4,1037087.1299999999,,218532,,,
quicgo,4,1037789.7129999999,,216446,89477,,88923
quicgo,4,1037863.084,,217855,,,
quicgo,4,1037870.0389999999,,219264,,,
quicgo,4,1039046.6699999999,,216532,89474,,89461
quicgo,4,1039067.515,,217941,,,
quicgo,4,1039071.438,,219350,,,
quicgo,4,1040115.3870000001,,216618,89477,,89501
quicgo,4,1040172.3770000001,,218027,,,
quicgo,4,1040179.9619999999,,219436,,,
quicgo,4,1041250.124,,216704,89479,,89495
quicgo,4,1041272.78,,218113,,,
quicgo,4,1042280.158,,215381,89469,,89405
quicgo,4,1042339.5390000001,,216790,,,
quicgo,4,1042343.552,,218199,,,
quicgo,4,1043711.5739999999,219439,215467,89504,,89755
quicgo,4,1043742.236,,216876,,,
quicgo,4,1043751.722,,218285,,,
quicgo,4,1043760.098,,219353,,,
quicgo,4,1043923.532,,220762,,,
quicgo,4,1044633.902,,218030,89433,,88937
quicgo,4,1044656.608,,219439,,,
quicgo,4,1046499.442,,215341,89482,,89829
quicgo,4,1046604.445,,216750,,,
quicgo,4,1046611.08,,218159,,,
quicgo,4,1046615.173,,219568,,,
quicgo,4,1047375.078,,216836,89513,,89733
quicgo,4,1047390.959,,218245,,,
quicgo,4,1047394.5020000001,,219654,,,
quicgo,4,1048470.957,,216922,89529,,89643
quicgo,4,1048514.868,,218331,,,
quicgo,4,1048521.372,,219740,,,
quicgo,4,1050269.771,,215642,89613,,90206
quicgo,4,1050298.822,,217051,,,
quicgo,4,1050305.787,,218460,,,
quicgo,4,1050310.86,,219869,,,
quicgo,4,1051216.666,,217794,89595,,89473
quicgo,4,1051251.5410000002,,219203,,,
quicgo,4,1051258.266,,220612,,,
quicgo,4,1052825.837,,216514,89624,,89832
quicgo,4,1052934.3630000001,,217923,,,
quicgo,4,1052943.2,,219332,,,
quicgo,4,1052946.362,,220741,,,
quicgo,4,1053923.8530000001,,218009,89671,,90003
quicgo,4,1053940.945,,219418,,,
quicgo,4,1053944.738,,220827,,,
quicgo,4,1054908.6600000001,,218095,89635,,89387
quicgo,4,1054923.661,,219504,,,
quicgo,4,1056621.284,,215406,89675,,89960
quicgo,4,1056639.226,,216815,,,
quicgo,4,1056645.7310000001,,218224,,,
quicgo,4,1056651.5050000001,,219633,,,
quicgo,4,1057921.9270000001,,216901,89725,,90080
quicgo,4,1057943.2119999998,,217969,,,
quicgo,4,1057948.696,,219378,,,
quicgo,4,1057951.448,,220787,,,
quicgo,4,1058948.218,,218055,89691,,89455
quicgo,4,1058986.955,,219464,,,
quicgo,4,1060637.025,,215366,89750,,90167
quicgo,4,1060696.597,,216775,,,
quicgo,4,1060702.4309999999,,218184,,,
quicgo,4,1060706.794,,219593,,,
quicgo,4,1061716.644,,216861,89802,,90170
quicgo,4,1061730.483,,218270,,,
quicgo,4,1061734.086,,219679,,,
quicgo,4,1062798.164,,216947,89850,,90193
quicgo,4,1062812.514,,218356,,,
quicgo,4,1062815.6260000002,,219765,,,
quicgo,4,1063985.948,,217033,89894,,90205
quicgo,4,1064002.029,,218442,,,
quicgo,4,1064006.132,,219851,,,
quicgo,4,1065093.016,,217765,89911,,90035
quicgo,4,1065111.739,,219174,,,
quicgo,4,1065115.372,,220583,,,
quicgo,4,1065980.039,,217851,89903,,89854
quicgo,4,1066001.294,,219260,,,
quicgo,4,1066005.587,,220669,,,
quicgo,4,1067203.1830000002,,217937,89906,,89932
quicgo,4,1067228.771,,219346,,,
quicgo,4,1067234.365,,220755,,,
quicgo,4,1068352.047,,218023,89929,,90097
quicgo,4,1068367.7179999999,,219432,,,
quicgo,4,1068371.4,,220841,,,
quicgo,4,1069283.22,,218109,89928,,89928
quicgo,4,1069297.1500000001,,219518,,,
quicgo,4,1070392.299,,216786,89919,,89862
quicgo,4,1070457.905,,218195,,,
quicgo,4,1070465.0999999999,,219604,,,
quicgo,4,1071854.917,,216872,89959,,90245
quicgo,4,1071882.256,,217929,,,
quicgo,4,1071890.602,,219338,,,
quicgo,4,1071894.835,,220747,,,
quicgo,4,1072902.2319999998,,218015,89977,,90103
quicgo,4,1072930.682,,219424,,,
quicgo,4,1072936.246,,220833,,,
quicgo,4,1073880.6300000001,,218101,89986,,90057
quicgo,4,1073906.558,,219510,,,
quicgo,4,1074996.7449999999,,216778,90010,,90180
quicgo,4,1075019.801,,218187,,,
quicgo,4,1075025.695,,219596,,,
quicgo,4,1076102.591,,216864,90037,,90227
quicgo,4,1076147.3820000002,,218273,,,
quicgo,4,1076154.437,,219682,,,
quicgo,4,1077205.2759999998,,216950,90058,,90207
quicgo,4,1077218.115,,218359,,,
quicgo,4,1077221.337,,219768,,,
quicgo,4,1078435.25,,217036,90071,,90166
quicgo,4,1078461.739,,218445,,,
quicgo,4,1078468.003,,219854,,,
quicgo,4,1079383.921,,217725,90049,,89902
quicgo,4,1079409.2189999998,,219134,,,
quicgo,4,1079414.492,,220543,,,
quicgo,4,1080614.1909999999,,217725,90035,,89939
quicgo,4,1080684.1099999999,,219134,,,
quicgo,4,1080721.827,,220543,,,
quicgo,4,1081661.932,,217725,90038,,90067
quicgo,4,1081687.43,,219134,,,
quicgo,4,1081694.675,,220543,,,
quicgo,4,1082701.992,,217725,89964,,89454
quicgo,4,1082716.7629999998,,219134,,,
quicgo,4,1082719.975,,220543,,,
quicgo,4,1084460.243,,216316,89976,,90062
quicgo,4,1084479.2170000002,,217725,,,
quicgo,4,1084485.3909999998,,219134,,,
quicgo,4,1084510.7089999998,,220202,,,
quicgo,4,1085741.463,,217384,89979,,90005
quicgo,4,1085765.9000000001,,218793,,,
quicgo,4,1085772.435,,220202,,,
quicgo,4,1086871.752,,217384,90027,,90365
quicgo,4,1086898.901,,218793,,,
quicgo,4,1086904.8250000002,,220202,,,
quicgo,4,1087993.025,,217384,89854,,88650
quicgo,4,1088016.712,,218793,,,
quicgo,4,1088022.2759999998,,220202,,,
quicgo,4,1089109.45,,217384,89843,,89769
quicgo,4,1089125.961,,218793,,,
quicgo,4,1089129.1630000002,,220202,,,
quicgo,4,1090232.6190000002,,217384,89848,,89891
quicgo,4,1090267.473,,218793,,,
quicgo,4,1090270.846,,220202,,,
quicgo,4,1091357.639,,217384,89857,,89923
quicgo,4,1091375.832,,218793,,,
quicgo,4,1091380.746,,220202,,,
quicgo,4,1092595.369,,217736,89833,,89670
quicgo,4,1092622.5380000002,,219145,,,
quicgo,4,1092628.392,,220554,,,
quicgo,4,1093779.411,,217736,89842,,89913
quicgo,4,1093836.411,,219145,,,
quicgo,4,1093844.066,,220554,,,
quicgo,4,1094793.904,,217736,89857,,89962
quicgo,4,1094811.436,,219145,,,
quicgo,4,1094834.012,,220554,,,
quicgo,4,1095938.718,,217736,89880,,90042
quicgo,4,1095954.5189999999,,219145,,,
quicgo,4,1095957.561,,220554,,,
quicgo,4,1097062.369,,217736,89890,,89967
quicgo,4,1097078.64,,219145,,,
quicgo,4,1097082.553,,220554,,,
quicgo,4,1098213.0259999998,,217736,89917,,90113
quicgo,4,1098234.05,,219145,,,
quicgo,4,1098240.495,,220213,,,
quicgo,4,1099608.227,,217395,89919,,89936
quicgo,4,1099674.0629999998,,218804,,,
quicgo,4,1099680.838,,220213,,,
quicgo,4,1100666.4100000001,,217395,89875,,89568
quicgo,4,1100694.6290000002,,218804,,,
quicgo,4,1100701.464,,220213,,,
quicgo,4,1101708.183,,217395,89846,,89644
quicgo,4,1101726.726,,218804,,,
quicgo,4,1101730.338,,220213,,,
quicgo,4,1102905.998,,217395,89849,,89875
quicgo,4,1102920.858,,218804,,,
quicgo,4,1102924.7210000001,,220213,,,
quicgo,4,1104051.5219999999,,217395,89860,,89940
quicgo,4,1104070.5359999998,,218804,,,
quicgo,4,1104076.3199999998,,220213,,,
quicgo,4,1105275.7389999998,,217395,89876,,89991
quicgo,4,1105337.112,,218804,,,
quicgo,4,1105342.5760000001,,220213,,,
quicgo,4,1106368.626,,217736,89859,,89747
quicgo,4,1106395.7550000001,,219145,,,
quicgo,4,1106400.969,,220554,,,
quicgo,4,1107551.457,,217736,89871,,89962
quicgo,4,1107622.4170000001,,219145,,,
quicgo,4,1107652.548,,220554,,,
quicgo,4,1108660.4070000001,,217736,89872,,89884
quicgo,4,1108680.711,,219145,,,
quicgo,4,1108684.674,,220554,,,
quicgo,4,1109717.3800000001,,217736,89867,,89840
quicgo,4,1109732.911,,219145,,,
quicgo,4,1109735.713,,220554,,,
quicgo,4,1110863.2580000001,,217736,89887,,90034
quicgo,4,1110876.708,,219145,,,
quicgo,4,1110880.42,,220554,,,
quicgo,4,1112273.375,,217736,89934,,90267
quicgo,4,1112290.196,,219145,,,
quicgo,4,1112295.49,,220202,,,
quicgo,4,1113374.078,,217384,89941,,89991
quicgo,4,1113402.018,,218793,,,
quicgo,4,1113408.192,,220202,,,
quicgo,4,1114406.9440000001,,217384,89983,,90284
quicgo,4,1114430.47,,218793,,,
quicgo,4,1114435.9039999999,,220202,,,
quicgo,4,1115565.918,,217384,90006,,90174
quicgo,4,1115586.432,,218793,,,
quicgo,4,1115589.935,,220202,,,
quicgo,4,1117312.0489999999,,215975,89981,,89813
quicgo,4,1117400.841,,217384,,,
quicgo,4,1117410.7380000001,,218793,,,
quicgo,4,1117429.922,,220202,,,
quicgo,4,1118365.926,,217384,89968,,89883
quicgo,4,1118379.895,,218793,,,
quicgo,4,1118383.7880000002,,220202,,,
quicgo,4,1119642.062,,217384,89940,,89749
quicgo,4,1119664.9279999998,,218793,,,
quicgo,4,1119669.731,,220202,,,
quicgo,4,1120622.081,,217736,89902,,89640
quicgo,4,1120649.44,,219145,,,
quicgo,4,1120654.443,,220554,,,
quicgo,4,1122083.928,,217736,89806,,89141
quicgo,4,1122118.372,,219145,,,
quicgo,4,1122128.869,,220554,,,
quicgo,4,1123473.524,,216327,,,89814
quicgo,4,1123491.236,,217736,,,
quicgo,4,1123494.5580000002,,219145,,,
quicgo,4,1123496.97,,220554,,,
quicgo,4,1124654.1030000001,,217736,89823,,89944
quicgo,4,1124667.5929999999,,219145,,,
quicgo,4,1124670.9949999999,,220554,,,
quicgo,4,1126126.449,,217736,89872,,90215
quicgo,4,1126147.6239999998,,219145,,,
quicgo,4,1126154.178,,220213,,,
quicgo,4,1126977.746,,217395,89865,,89820
quicgo,4,1127003.294,,218804,,,
quicgo,4,1127012.5310000002,,220213,,,
quicgo,4,1128369.774,,217395,89931,,90399
quicgo,4,1128419.519,,218804,,,
quicgo,4,1128423.5320000001,,220213,,,
quicgo,4,1129475.702,,217395,89979,,90321
quicgo,4,1129516.681,,218804,,,
quicgo,4,1129527.338,,220213,,,
quicgo,4,1130496.668,,217395,90012,,90250
quicgo,4,1130515.992,,218804,,,
quicgo,4,1130519.695,,220213,,,
quicgo,4,1132226.124,220848,215986,89987,,89819
quicgo,4,1132247.439,,217395,,,
quicgo,4,1132252.812,,218804,,,
quicgo,4,1132255.404,,220213,,,
quicgo,4,1132258.016,,221622,,,
quicgo,4,1133480.085,,218804,89944,,89649
quicgo,4,1133541.578,,220213,,,
quicgo,4,1133547.462,,221622,,,
quicgo,4,1134474.463,,219145,90001,,90408
quicgo,4,1134498.62,,220554,,,
quicgo,4,1134502.463,,221963,,,
quicgo,4,1135952.513,,219145,89904,,89229
quicgo,4,1135972.7170000002,,220554,,,
quicgo,4,1135976.4500000002,,221963,,,
quicgo,4,1136826.6860000002,,219145,89930,,90114
quicgo,4,1136843.748,,220554,,,
quicgo,4,1136847.27,,221963,,,
quicgo,4,1137983.213,,219145,89997,,90470
quicgo,4,1138000.1339999998,,220554,,,
quicgo,4,1138003.8569999998,,221963,,,
quicgo,4,1138996.55,,219145,90049,,90416
quicgo,4,1139011.571,,220554,,,
quicgo,4,1139015.834,,221611,,,
quicgo,4,1140281.958,,218793,90024,,89857
quicgo,4,1140306.925,,220202,,,
quicgo,4,1140316.612,,221611,,,
quicgo,4,1142215.2619999999,,217384,90117,,90771
quicgo,4,1142246.103,,218793,,,
quicgo,4,1142251.517,,220202,,,
quicgo,4,1142255.55,,221611,,,
quicgo,4,1143209.6400000001,,218793,90129,,90217
quicgo,4,1143227.883,,220202,,,
quicgo,4,1143230.9049999998,,221611,,,
quicgo,4,1144952.279,,217384,90224,,90890
quicgo,4,1145017.1339999998,,218793,,,
quicgo,4,1145021.297,,220202,,,
quicgo,4,1145024.2189999998,,221611,,,
quicgo,4,1145972.205,,218793,90100,,89239
quicgo,4,1145984.784,,220202,,,
quicgo,4,1145987.666,,221611,,,
quicgo,4,1147285.033,,218793,90145,,90461
quicgo,4,1147311.0320000001,,220202,,,
quicgo,4,1147316.906,,221611,,,
quicgo,4,1149074.992,,217725,90255,,91028
quicgo,4,1149108.025,,219134,,,
quicgo,4,1149115.1600000001,,220543,,,
quicgo,4,1149149.764,,221952,,,
quicgo,4,1150060.264,,219134,90127,,89239
quicgo,4,1150085.351,,220543,,,
quicgo,4,1150090.9549999998,,221952,,,
quicgo,4,1151142.005,,219134,90154,,90350
quicgo,4,1151160.618,,220543,,,
quicgo,4,1151193.941,,221952,,,
quicgo,4,1152310.135,,219134,90198,,90512
quicgo,4,1152326.217,,220543,,,
quicgo,4,1152329.8090000001,,221952,,,
quicgo,4,1153462.484,,219134,90244,,90573
quicgo,4,1153483.019,,220202,,,
quicgo,4,1153490.304,,221611,,,
quicgo,4,1154703.477,,218793,90288,,90604
quicgo,4,1154741.453,,220202,,,
quicgo,4,1154746.557,,221611,,,
quicgo,4,1155880.7629999998,,218793,90337,,90681
quicgo,4,1155908.232,,220202,,,
quicgo,4,1155913.3260000001,,221611,,,
quicgo,4,1157065.615,,218793,90416,,90972
quicgo,4,1157088.602,,220202,,,
quicgo,4,1157092.074,,221611,,,
quicgo,4,1158139.88,,218793,90466,,90823
quicgo,4,1158206.877,,220202,,,
quicgo,4,1158213.482,,221611,,,
quicgo,4,1159263.605,,218793,90510,,90819
quicgo,4,1159282.4479999999,,220202,,,
quicgo,4,1159287.902,,221611,,,
quicgo,4,1161078.64,,217384,90513,,90538
quicgo,4,1161104.368,,218793,,,
quicgo,4,1161110.483,,220202,,,
quicgo,4,1161114.826,,221611,,,
quicgo,4,1161547.716,,220554,90394,,89568
quicgo,4,1161574.114,,221963,,,
quicgo,4,1162749.994,,219145,90441,,90770
quicgo,4,1162779.915,,220554,,,
quicgo,4,1162785.5890000002,,221963,,,
quicgo,4,1163823.1439999999,,219145,90485,,90800
quicgo,4,1163841.396,,220554,,,
quicgo,4,1163845.159,,221963,,,
quicgo,4,1165560.784,,217736,90479,,90444
quicgo,4,1165578.807,,219145,,,
quicgo,4,1165582.5,,220554,,,
quicgo,4,1165585.141,,221963,,,
quicgo,4,1166525.363,,219145,90466,,90378
quicgo,4,1166574.1570000001,,220554,,,
quicgo,4,1166578.951,,221622,,,
quicgo,4,1168201.18,,218804,90514,,90854
quicgo,4,1168222.065,,220213,,,
quicgo,4,1168225.477,,221622,,,
quicgo,4,1169300.976,,218804,90543,,90747
quicgo,4,1169369.494,,220213,,,
quicgo,4,1169375.298,,221622,,,
quicgo,4,1170355.377,,218804,90583,,90866
quicgo,4,1170378.013,,220213,,,
quicgo,4,1170383.026,,221622,,,
quicgo,4,1171435.862,,218804,90597,,90698
quicgo,4,1171506.331,,220213,,,
quicgo,4,1171512.786,,221622,,,
quicgo,4,1172599.199,,218804,90623,,90813
quicgo,4,1172658.881,,220213,,,
quicgo,4,1172664.205,,221622,,,
quicgo,4,1173877.387,,218804,90677,,91059
quicgo,4,1173939.551,,220213,,,
quicgo,4,1173946.115,,221622,,,
quicgo,4,1175003.008,,218804,90641,,90393
quicgo,4,1175025.9940000002,,220213,,,
quicgo,4,1175031.598,,221622,,,
quicgo,4,1176764.607,,217736,90665,,90840
quicgo,4,1176838.6190000002,,219145,,,
quicgo,4,1176846.365,,220554,,,
quicgo,4,1177240.632,,221963,,,
quicgo,4,1177819.0669999998,,219145,90685,,90832
quicgo,4,1177845.135,,220554,,,
quicgo,4,1177850.929,,221963,,,
quicgo,4,1178894.172,,219145,90699,,90803
quicgo,4,1178910.564,,220554,,,
quicgo,4,1178914.126,,221963,,,
quicgo,4,1179982.831,,219145,90707,,90768
quicgo,4,1180002.705,,220554,,,
quicgo,4,1180009.76,,221963,,,
quicgo,4,1181153.75,,219145,90726,,90866
quicgo,4,1181203.314,,220202,,,
quicgo,4,1181209.2889999999,,221611,,,
quicgo,4,1183219.361,,218793,90839,,91634
quicgo,4,1183263.022,,220202,,,
quicgo,4,1183297.456,,221611,,,
quicgo,4,1183416.389,,218793,90823,,90715
quicgo,4,1183432.721,,220202,,,
quicgo,4,1183437.504,,221611,,,
quicgo,4,1184801.402,,218793,90831,,90890
quicgo,4,1184821.837,,220202,,,
quicgo,4,1184825.619,,221611,,,
quicgo,4,1185941.748,,218793,90857,,91042
quicgo,4,1186012.7079999999,,220202,,,
quicgo,4,1186019.5329999998,,221611,,,
quicgo,4,1187032.02,,218793,90873,,90990
quicgo,4,1187058.138,,220202,,,
quicgo,4,1187064.172,,221611,,,
quicgo,4,1188175.744,,218793,90888,,90995
quicgo,4,1188206.246,,220202,,,
quicgo,4,1188210.7289999998,,221611,,,
quicgo,4,1189330.555,,219134,90900,,90985
quicgo,4,1189399.623,,220543,,,
quicgo,4,1189405.728,,221952,,,
quicgo,4,1190408.963,,219134,90872,,90683
quicgo,4,1190437.112,,220543,,,
quicgo,4,1190442.396,,221952,,,
quicgo,4,1191590.973,,219134,90867,,90839
quicgo,4,1191644.541,,220543,,,
quicgo,4,1191650.095,,221952,,,
quicgo,4,1192651.007,,219134,90866,,90866
quicgo,4,1192667.749,,220543,,,
quicgo,4,1192671.672,,221952,,,
quicgo,4,1193757.665,,219134,90853,,90766
quicgo,4,1193771.405,,220543,,,
quicgo,4,1193774.857,,221952,,,
quicgo,4,1194950.587,,219134,90848,,90814
quicgo,4,1194969.431,,220202,,,
quicgo,4,1194977.8369999998,,221611,,,
quicgo,4,1196284.5,,218793,,,90851
quicgo,4,1196316.002,,220202,,,
quicgo,4,1196355.71,,221611,,,
quicgo,4,1197361.741,,218793,90843,,90814
quicgo,4,1197425.927,,220202,,,
quicgo,4,1197429.949,,221611,,,
quicgo,4,1198524.4239999999,,218793,,,90851
quicgo,4,1198596.525,,220202,,,
quicgo,4,1198623.183,,221611,,,
quicgo,4,1199624.421,,218793,90846,,90868
quicgo,4,1199644.805,,220202,,,
quicgo,4,1199650.509,,221611,,,
quicgo,4,1200693.3879999998,,218793,90851,,90892
quicgo,4,1200708.2780000002,,220202,,,
quicgo,4,1200711.6309999998,,221611,,,
quicgo,4,1201955.2989999999,,218793,90867,,90981
quicgo,4,1201968.4780000001,,220202,,,
quicgo,4,1201971.63,,221611,,,
quicgo,4,1203100.013,,219145,90845,,90695
quicgo,4,1203126.562,,220554,,,
quicgo,4,1203131.565,,221963,,,
quicgo,4,1204218.025,,219145,90830,,90729
quicgo,4,1204244.293,,220554,,,
quicgo,4,1204249.477,,221963,,,
quicgo,4,1205432.203,,219145,90839,,90907
quicgo,4,1205458.2310000001,,220554,,,
quicgo,4,1205463.555,,221963,,,
quicgo,4,1206509.184,,219145,,,90843
quicgo,4,1206530.62,,220554,,,
quicgo,4,1206535.8730000001,,221963,,,
quicgo,4,1207609.548,,219145,90750,,90128
quicgo,4,1207628.911,,220554,,,
quicgo,4,1207661.574,,221963,,,
quicgo,4,1209349.31,,217736,90768,,90896
quicgo,4,1209368.233,,218804,,,
quicgo,4,1209373.787,,220213,,,
quicgo,4,1209379.4510000001,,221622,,,
quicgo,4,1210670.188,,218804,90785,,90908
quicgo,4,1210696.216,,220213,,,
quicgo,4,1210726.067,,221622,,,
quicgo,4,1211786.822,,218804,90814,,91021
quicgo,4,1211807.647,,220213,,,
quicgo,4,1211811.99,,221622,,,
quicgo,4,1213009.681,,218804,90808,,90771
quicgo,4,1213032.728,,220213,,,
quicgo,4,1213039.202,,221622,,,
quicgo,4,1213981.614,,218804,90757,,90403
quicgo,4,1213994.7340000002,,220213,,,
quicgo,4,1214015.208,,221622,,,
quicgo,4,1215757.973,,217395,90788,,91010
quicgo,4,1215777.226,,218804,,,
quicgo,4,1215782.54,,220213,,,
quicgo,4,1215787.0929999999,,221622,,,
quicgo,4,1216756.254,,219145,90757,,90548
quicgo,4,1216775.498,,220554,,,
quicgo,4,1216779.22,,221963,,,
quicgo,4,1217990.1809999999,,219145,90777,,90921
quicgo,4,1218011.8159999999,,220554,,,
quicgo,4,1218016.079,,221963,,,
quicgo,4,1219185.7010000001,,219145,90762,,90662
quicgo,4,1219255.1300000001,,220554,,,
quicgo,4,1219260.804,,221963,,,
quicgo,4,1220245.9309999999,,219145,90749,,90662
quicgo,4,1220269.597,,220554,,,
quicgo,4,1220274.731,,221963,,,
quicgo,4,1221446.814,222257,219145,90763,,90865
quicgo,4,1221463.886,,220554,,,
quicgo,4,1221467.989,,221963,,,
quicgo,4,1221472.602,,223031,,,
quicgo,4,1222490.493,,220213,90687,,90158
quicgo,4,1222503.342,,221622,,,
quicgo,4,1222507.1150000002,,223031,,,
quicgo,4,1223797.855,,220213,90779,,91423
quicgo,4,1223823.233,,221622,,,
quicgo,4,1223828.547,,223031,,,
quicgo,4,1225083.559,,220213,90865,,91471
quicgo,4,1225117.062,,221622,,,
quicgo,4,1225125.898,,223031,,,
quicgo,4,1226119.6230000001,,220213,90949,,91543
quicgo,4,1226137.215,,221622,,,
quicgo,4,1226141.138,,223031,,,
quicgo,4,1227227.185,,220213,90977,,91176
quicgo,4,1227246.899,,221622,,,
quicgo,4,1227251.712,,223031,,,
quicgo,4,1228324.382,,220213,91031,,91412
quicgo,4,1228341.5440000002,,221622,,,
quicgo,4,1228347.598,,223031,,,
quicgo,4,1229481.52,,220213,91079,,91421
quicgo,4,1229494.459,,221622,,,
quicgo,4,1229497.6509999998,,223031,,,
quicgo,4,1230515.211,,220565,91125,,91452
quicgo,4,1230582.468,,221974,,,
quicgo,4,1230618.443,,223383,,,
quicgo,4,1231930.3199999998,,220565,91166,,91457
quicgo,4,1232000.629,,221974,,,
quicgo,4,1232006.513,,223383,,,
quicgo,4,1233018.6,,220565,91102,,90656
quicgo,4,1233042.4370000002,,221974,,,
quicgo,4,1233047.76,,223383,,,
quicgo,4,1234731.223,,219156,91138,,91396
quicgo,4,1234764.876,,220565,,,
quicgo,4,1234773.8429999999,,221974,,,
quicgo,4,1234780.818,,223383,,,
quicgo,4,1235742.533,,220565,91075,,90641
quicgo,4,1235805.8779999998,,221622,,,
quicgo,4,1235814.564,,223031,,,
quicgo,4,1237597.0259999998,,218804,91128,,91504
quicgo,4,1237627.3369999998,,220213,,,
quicgo,4,1237637.314,,221622,,,
quicgo,4,1237642.348,,223031,,,
quicgo,4,1238866.6579999998,,220213,91164,,91418
quicgo,4,1238920.116,,221622,,,
quicgo,4,1238925.52,,223031,,,
quicgo,4,1239889.5869999998,,220213,91100,,90656
quicgo,4,1239940.003,,221622,,,
quicgo,4,1239951.921,,223031,,,
quicgo,4,1241652.23,,218804,91146,,91471
quicgo,4,1241712.682,,220213,,,
quicgo,4,1241717.015,,221622,,,
quicgo,4,1241719.687,,223031,,,
quicgo,4,1242649.3660000002,,220213,91181,,91426
quicgo,4,1242663.236,,221622,,,
quicgo,4,1242666.849,,223031,,,
quicgo,4,1243807.78,,220213,91208,,91402
quicgo,4,1243826.804,,221622,,,
quicgo,4,1243831.567,,223031,,,
quicgo,4,1245083.001,,220554,91239,,91460
quicgo,4,1245159.6139999998,,221963,,,
quicgo,4,1245166.2989999999,,223372,,,
quicgo,4,1246280.9780000001,,220554,91263,,91434
quicgo,4,1246323.258,,221963,,,
quicgo,4,1246328.892,,223372,,,
quicgo,4,1247286.464,,220554,91267,,91299
quicgo,4,1247312.903,,221963,,,
quicgo,4,1247318.647,,223372,,,
quicgo,4,1248414.167,,220554,91264,,91251
quicgo,4,1248440.545,,221963,,,
quicgo,4,1248451.403,,223372,,,
quicgo,4,1249619.233,,220554,91272,,91333
quicgo,4,1249635.735,,221622,,,
quicgo,4,1249641.839,,223031,,,
quicgo,4,1250951.41,,220213,91297,,91477
quicgo,4,1250976.988,,221622,,,
quicgo,4,1250983.9219999998,,223031,,,
quicgo,4,1251956.57,,220213,91225,,90724
quicgo,4,1251983.389,,221622,,,
quicgo,4,1251988.903,,223031,,,
quicgo,4,1253337.2999999998,,220213,91259,,91505
quicgo,4,1253414.9239999999,,221622,,,
quicgo,4,1253421.3190000001,,223031,,,
quicgo,4,1254387.144,,220213,91291,,91518
quicgo,4,1254406.398,,221622,,,
quicgo,4,1254410.441,,223031,,,
quicgo,4,1255441.014,,220213,91317,,91507
quicgo,4,1255464.3900000001,,221622,,,
quicgo,4,1255471.215,,223031,,,
quicgo,4,1256530.129,,220213,91259,,90860
quicgo,4,1256544.94,,221622,,,
quicgo,4,1256548.362,,223031,,,
quicgo,4,1258342.8730000001,,219145,91306,,91638
quicgo,4,1258368.371,,220554,,,
quicgo,4,1258374.355,,221963,,,
quicgo,4,1258378.868,,223372,,,
quicgo,4,1259455.569,,220554,91284,,91134
quicgo,4,1259506.145,,221963,,,
quicgo,4,1259512.529,,223372,,,
quicgo,4,1260511.5559999999,,220554,91259,,91084
quicgo,4,1260580.354,,221963,,,
