arm,role,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
migrate_demo,client,5,1297432,29864,,595515,20298,
migrate_demo,client,5,1302668,29912,,596779,20298,
migrate_demo,client,5,1308023,30152,,598831,20298,
migrate_demo,client,5,1313245,30344,,601303,20298,
migrate_demo,client,5,1318504,30680,,601834,20298,
migrate_demo,client,5,1323709,30728,,602295,20298,
migrate_demo,client,5,1329044,31016,,603060,20298,
migrate_demo,client,5,1334252,31016,,603060,20298,
migrate_demo,client,5,1339573,31496,,603648,20298,
migrate_demo,client,5,1344940,31640,,604102,20298,
migrate_demo,client,5,1350185,31832,,604446,20298,
migrate_demo,client,5,1355478,31832,,604446,20298,
migrate_demo,client,5,1360687,32216,,604719,20298,
migrate_demo,client,5,1365884,32552,,604832,20298,
migrate_demo,client,5,1371234,32600,,604923,20298,
migrate_demo,client,5,1376464,32984,,605300,20298,
migrate_demo,client,5,1381721,33128,,605554,20298,
migrate_demo,client,5,1387016,33416,,605552,20298,
migrate_demo,client,5,1392278,33608,,605554,20298,
migrate_demo,client,5,1397506,33656,,605552,20298,
migrate_demo,client,5,1402783,33656,,605552,20298,
migrate_demo,client,5,1407996,33656,,605552,20298,
migrate_demo,client,5,1413233,33656,,605552,20298,
migrate_demo,client,5,1418889,34568,,605548,20298,
migrate_demo,client,5,1424121,34808,,605547,20298,
migrate_demo,client,5,1429345,34808,,605547,20298,
migrate_demo,client,5,1434602,35288,,605559,20298,
migrate_demo,client,5,1439863,35480,,605577,20298,
migrate_demo,client,5,1445237,35528,,605571,20298,
migrate_demo,client,5,1450558,35816,,605716,20298,
migrate_demo,client,5,1455843,36104,,605756,20298,
migrate_demo,client,5,1461043,36296,,605701,20298,
migrate_demo,client,5,1466391,36296,,605701,20298,
migrate_demo,client,5,1471708,36728,,605859,20298,
migrate_demo,client,5,1476977,36968,,605783,20298,
migrate_demo,client,5,1482243,37016,,605739,20298,
migrate_demo,client,5,1487495,37400,,605688,20298,
migrate_demo,client,5,1492742,37400,,605688,20298,
